playlist_id,playlist_owner,playlist,id,name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,key_confidence,mode_confidence,tempo_confidence,time_signature_confidence,end_of_fade_in,start_of_fade_out,mood
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,1w7AnnTldbh47eNFwReiIn,Kingdoms,0.129,0.797,143562,0.735,0.0000984,0,0.171,-4.369,1,0.0328,125.996,4,0.361,0.798,0.895,0.645,1,0,140.26015,Happy
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,52zkcPgFbIv3AYjFoG31SO,too afraid to be in love,0.626,0.685,163000,0.545,0,5,0.115,-7.151,1,0.038,120.016,4,0.296,0.055,0.31,0.569,0.813,0.28975,158.86513,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,4QTuyRQshEZYurtIDfE6g0,By Your Side,0.0786,0.695,201254,0.743,0,6,0.0587,-3.85,1,0.0329,123.007,4,0.634,0.563,0.609,0.8,1,0,194.46132,Energetic
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,6QPKYGnAW9QozVz2dSWqRg,Someone Like You,0.893,0.554,285240,0.321,0,9,0.0996,-8.251,1,0.028,135.047,4,0.288,0.363,0.537,0.413,0.749,0.65651,265.3228,Sad
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,5LgwTrB1iYwi5C1dXT6Q2J,miss me,0.226,0.805,153600,0.464,0,11,0.104,-9.159,1,0.0484,150.008,4,0.69,0.491,0.557,0.313,1,0,143.02332,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,32hvlKjjOhc15tnVmNk4wE,Heart On My Sleeve,0.00815,0.559,209062,0.856,0,0,0.113,-4.122,0,0.0621,127.997,4,0.276,0.193,0.484,0.726,0.995,0.1102,198.98921,Happy
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,1gv4xPanImH17bKZ9rOveR,Raise Your Glass,0.0048,0.7,202960,0.709,0,7,0.029,-5.006,1,0.0838,122.019,4,0.624,0.67,0.523,0.876,0.785,0.19156,198.31001,Energetic
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,4NXF1TfkD1uKMgftFylsNJ,MANSION,0.146,0.778,118642,0.504,0,0,0.067,-7.38,1,0.109,170.004,4,0.864,0.24,0.463,0.146,1,0.23125,112.47166,Sad
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,7e5HVLu9xSydLebKSqBebM,Break My Heart - Piano Acoustic,0.943,0.448,218293,0.247,0.0000361,6,0.109,-10.454,0,0.0466,134.5,4,0.276,0.463,0.792,0.239,0.821,0.2541,200.93388,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,4fixebDZAVToLbUCuEloa2,Womanizer,0.073,0.724,224400,0.695,0,11,0.0889,-5.226,1,0.0622,139,4,0.235,0.369,0.294,0.653,1,0.43542,220.57214,Energetic
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,7mYp88qI0fTKLWr93vHTJM,Kingdom,0.135,0.533,240469,0.731,0.000003,4,0.198,-3.224,1,0.0322,127.98,4,0.312,0.717,0.707,0.855,0.863,0.13365,232.30984,Happy
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,6V7RtcUxs1iLhI5L42EQO6,Emotions,0.044,0.538,165232,0.454,0,7,0.097,-9.607,1,0.414,72.53,4,0.514,0.104,0.354,0.065,1,0.2088,148.98503,Sad
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,1ophi6jCPs6FkGgUFYmhfQ,Lonely Together,0.896,0.306,187795,0.248,0,1,0.104,-11.211,1,0.0596,74.374,4,0.392,0.576,0.666,0.034,0.606,0,183.4957,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),0.168,0.734,166028,0.874,0.0000114,8,0.0489,-3.158,1,0.0662,122.953,4,0.905,0.463,0.565,0.783,1,0,160.5834,Energetic
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,1LsoAswipJvPzdcSnoQ46C,I Just Wanna Dance,0.0247,0.741,154905,0.914,0.0195,5,0.22,-5.589,1,0.133,124.984,4,0.15,0.171,0.306,0.867,1,0.10426,147.13324,Happy
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,1CIxzzS0nVJNfk5wuN2MjM,Reckless,0.00766,0.461,206271,0.467,0,0,0.11,-7.628,1,0.0586,74.686,4,0.167,0.528,0.6,0.074,0.94,0,190.65324,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,02gj0J38nzyO9lNi9mzi3A,Power (feat. Stormzy),0.0345,0.586,242293,0.865,0.00000555,7,0.165,-4.092,1,0.319,172.917,4,0.468,0.459,0.497,0.149,0.976,0,238.0742,Energetic
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,6yaHCAtl9kA0K3FMumR2ph,Heart Like Yours,0.879,0.497,200560,0.259,0,7,0.102,-9.782,1,0.033,140.117,3,0.338,0,0.184,0.14,1,0.28934,190.56036,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,0xHeGspdxuVIm49iNXDO2u,Silver and Gold (feat. Sam Fischer & Pink Sweat$),0.168,0.652,177538,0.797,0.00000148,11,0.339,-4.78,0,0.0505,107.002,4,0.358,0.214,0.447,0.428,0.994,2.23492,173.3718,Happy
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,7aF09WaavZAmAWuUeYxlYD,Rich Love (with Seeb),0.183,0.593,201257,0.868,0,1,0.365,-3.573,0,0.295,104.988,4,0.496,0.455,0.534,0.631,1,0.23778,182.72943,Energetic
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,5SKILKDVLHR7bFHTrmWPYD,lately,0.241,0.695,170824,0.465,0.0000704,1,0.114,-8.329,1,0.0483,170.052,4,0.203,0.554,0.581,0.615,0.734,0.141,167.97896,Sad
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,0HZhYMZOcUzZKSFwPOti6m,Jar of Hearts,0.726,0.349,246587,0.348,0,3,0.12,-6.142,1,0.0316,74.541,4,0.0886,0.681,0.735,0.199,0.672,0.18073,239.06685,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,66xn6tB8s3l8uhj02OGneE,For You (Fifty Shades Freed) (& Rita Ora),0.0167,0.541,245453,0.787,0,2,0.157,-4.618,0,0.0331,113,4,0.2,0.663,0.575,0.751,1,0.1683,235.06721,Energetic
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,3vdGde7N1m1pU4Ls34bRYM,Concrete Castle,0.00483,0.621,149515,0.529,0,9,0.108,-8.986,1,0.0339,90.032,4,0.0689,0.374,0.49,0.5,1,0,142.28027,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,0LvNh4L0th5dD8003eszeS,Cursed,0.0127,0.609,215690,0.817,0,0,0.336,-4.657,1,0.069,115.989,4,0.149,0.124,0.475,0.693,0.808,0,211.87628,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,6ZV6lI92ypdfjeGgDQc5Mm,The Way I Say Goodbye,0.933,0.44,184293,0.0942,0,5,0.104,-11.182,1,0.0365,142.388,3,0.388,0.669,0.695,0.299,0.439,0.33093,172.29787,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,4XPWKmy05Rcff6TLHNoNF8,Ghost,0.0457,0.68,213213,0.84,0.00000866,9,0.143,-3.823,1,0.0414,104.975,4,0.468,0.258,0.39,0.646,0.989,0.22667,209.25243,Energetic
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,0T9WvScJDL8KbL9yXUzILh,Differences,0.0884,0.664,176386,0.7,0,9,0.147,-5.135,1,0.14,165.865,4,0.309,0.434,0.532,0.255,1,3.16952,168.18794,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,5NeFmsnXBy6xVbz8pesM5l,Better Day (feat. Aloe Blacc),0.073,0.662,191786,0.823,0,9,0.0833,-4.7,1,0.0971,118.958,4,0.435,0.448,0.538,0.588,0.802,0.08744,184.86568,Happy
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,6EJiVf7U0p1BBfs0qqeb1f,Cut To The Feeling,0.0135,0.71,207960,0.909,0.00123,2,0.303,-2.777,1,0.0639,115.001,4,0.648,0.376,0.461,0.841,0.995,0,201.13705,Energetic
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,2lKVd2seyW6OUlMtdPaG5H,Dionne,0.299,0.492,221944,0.347,0,1,0.155,-7.513,0,0.0399,149.913,4,0.157,0.003,0.487,0.056,0.729,0.29601,214.03574,Sad
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,2eeOF8wsCKNPmbCqg855TH,Survivor,0.196,0.668,178286,0.594,0.000979,9,0.105,-8.276,0,0.0387,140.001,4,0.68,0.608,0.52,0.786,0.983,0,169.98167,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,458L8eSLbts1r7JnHlA4b9,Up To You,0.0211,0.737,180115,0.862,0,7,0.232,-2.823,0,0.0965,125.031,4,0.681,0.422,0.553,0.744,1,0,175.63574,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,57uX2vR9j9DNiANDYfXw1i,Never Say Never,0.568,0.23,256613,0.492,0.00000818,8,0.176,-5.767,1,0.0317,160.139,4,0.262,0.5,0.654,0.067,0.91,0.19787,245.91673,Sad
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,5p29DSBwxS4hStGKr7NCCO,KILL CUPID,0.0136,0.77,249475,0.58,0,4,0.111,-6.371,1,0.0461,115.98,4,0.202,0.479,0.39,0.75,0.027,0,229.72083,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,4FpbkwsFcWACH49QWaMKs7,Over You,0.255,0.74,171429,0.745,0.000186,7,0.094,-3.848,1,0.031,126.015,4,0.352,0.095,0.701,0.884,1,0,164.95456,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,58Mmq9tDlN7jiUqmvugggD,Keep Holding On,0.0382,0.274,239453,0.808,0,7,0.198,-2.678,1,0.0346,161.104,3,0.131,0.455,0.698,0.29,0.9,0.42358,239.45334,Sad
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,7B8b9ezyKL6CNCLT2PgX4K,Oh No,0.0667,0.534,211200,0.546,0.0000322,7,0.304,-9.357,1,0.0272,150.075,4,0.255,1,0.817,0.061,0.787,0,211.2,Sad
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,23GLgk0r6rKVCic7cCFArg,...And To Those I Love  Thanks For Sticking Around,0.13,0.792,168490,0.512,0.0000882,2,0.14,-6.875,1,0.0408,113.978,4,0.11,0.628,0.645,0.724,1,0,164.26376,Sad
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,7DFNE7NO0raLIUbgzY2rzm,Let Her Go,0.385,0.509,252867,0.538,0,7,0.104,-7.335,1,0.0572,75.089,4,0.244,0.534,0.632,0.195,0.794,0,247.64662,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,39CyGsoGoW4yayA731IP4s,We'll Be Dancing Soon,0.0565,0.763,158312,0.853,0.00000262,9,0.149,-4.538,0,0.17,119.958,4,0.501,0.206,0.218,0.616,1,1.25991,152.68861,Happy
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,1TPoRvQHXxi9w4S0Ze5fkv,Ski Mask,0.16,0.675,128780,0.657,0,2,0.623,-7.794,0,0.0582,90.026,4,0.424,0.074,0.568,0.175,1,0,128.77963,Sad
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,2xmrfQpmS2iJExTlklLoAL,I Miss You (feat. Julia Michaels),0.245,0.638,205748,0.658,0.00000377,3,0.0919,-6.318,1,0.0456,105.076,4,0.33,0.262,0.429,0.675,1,0,197.64825,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,2M7NfIlPjyGyepWVu3KVnY,Crocodile Tears (feat. Jens Hult),0.118,0.639,218800,0.83,0,5,0.0996,-3.322,1,0.0353,100.019,4,0.766,0.466,0.531,0.393,1,0.19728,211.8879,Happy
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,44boFMUCUCPd0R41jk8vE8,Leave My Casket Open...,0.0851,0.571,164332,0.652,0.0234,2,0.0674,-7.541,1,0.0477,85.004,4,0.237,0.314,0.489,0.254,1,0.20349,149.18822,Sad
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,6Vc5wAMmXdKIAM7WUoEb7N,Say Something,0.857,0.407,229400,0.147,0.00000289,2,0.0913,-8.822,1,0.0355,141.284,3,0.0765,0.709,0.78,0.057,1,0,212.59029,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,0uL65436R0LEWAmXS5QmzU,Good Dream,0.00442,0.781,168397,0.718,0,11,0.132,-7.814,0,0.387,123.992,4,0.304,0.235,0.33,0.785,1,1.08549,152.39838,Happy
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,5FMnEM2HhI6OqyXeRt1o0U,Can't Be Love,0.0746,0.83,146250,0.578,0.0000518,6,0.124,-5.189,0,0.153,128.029,4,0.782,0.193,0.35,0.792,0.934,0,139.00044,Sad
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,0GNI8K3VATWBABQFAzBAYe,Stay,0.945,0.621,240707,0.31,0.0000612,9,0.117,-10.164,0,0.0283,111.893,4,0.125,0.397,0.532,0.309,0.988,0.15016,229.8021,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,4DMoP99RLqEpkrscJGO0kL,You're Not Alone,0.119,0.535,236190,0.844,0,2,0.106,-5.458,0,0.0396,126.046,4,0.266,0.137,0.309,0.935,0.395,7.75546,231.81061,Happy
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,5KLo5emoCJT8Xk8MeOrSm5,MEAN GIRLS,0.0221,0.428,130478,0.527,0,10,0.12,-8.02,1,0.0485,90.187,4,0.418,0.545,0.462,0.074,1,0.09197,124.94658,Sad
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,1WO6kvO7P8TOsuhBaqun5w,Is It Really Me You're Missing,0.653,0.535,232800,0.297,0,6,0.118,-6.043,1,0.0665,147.569,4,0.0492,0.478,0.564,0.274,0.996,0.06363,220.41542,Sad
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,6vyuUfnwPZK2z7KKgRzcxM,I lied when I said that I'm okay,0.69,0.836,136098,0.342,0.007,1,0.627,-11.891,1,0.123,110.457,4,0.509,0.732,0.634,0.362,1,0,133.14902,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,4obdrS0MedggXXBHehsu9N,Come Into My World (with NERVO),0.0503,0.715,192787,0.874,0.00127,10,0.0977,-4.486,0,0.0385,121.973,4,0.784,0.684,0.674,0.974,1,0,188.08163,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,5sF7hdYvhrcgNq8NZjfK8L,Not About Angels,0.964,0.405,189475,0.111,0.0000437,0,0.0872,-11.879,1,0.0369,116.86,4,0.219,0.505,0.616,0.166,0.809,0.18308,182.0967,Sad
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,21Pkk76qnEgB5d0iDot4Dk,the overthinker,0.406,0.663,196250,0.351,0,5,0.147,-12.064,0,0.39,118.505,4,0.477,0.244,0.234,0.642,1,0,193.91565,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,4j2Hnjpf038Ygz8tXe56IL,Wherever You Are - Joel Corry Remix,0.000542,0.702,199960,0.869,0.103,1,0.0958,-4.603,0,0.0313,125.966,4,0.583,0.46,0.565,0.816,1,0.13923,197.8224,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,4L2K7JKseFCBoHMZEAszW0,Jealous,0.874,0.439,287693,0.153,0,1,0.107,-8.95,1,0.0479,116.76,3,0.104,0.202,0.355,0,0.732,0.91152,274.07092,Sad
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,3u2GQm2KSZzgpQb6QF1GNK,Can't Trust A Soul,0.0619,0.711,165859,0.721,0,11,0.112,-7.243,1,0.161,82.5,4,0.68,0,0.323,0.105,1,0,150.69751,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,7KTcpv7wPJ4r6lR5SLzurh,Reaching Out,0.0629,0.782,134584,0.748,0,0,0.1,-4.32,1,0.0523,123.937,4,0.571,0.34,0.393,0.774,1,0,130.9141,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,37a0RMpwwQjgIkLoEePwXa,Best I'll Ever Sing,0.531,0.34,199142,0.288,0,4,0.134,-7.937,1,0.0321,89.033,4,0.322,0.652,0.685,0.027,0.931,0.07537,192.02902,Sad
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,24MrZlugGZogWaOas6TLGt,heavy metal,0.0558,0.586,166500,0.538,0,0,0.198,-7.39,1,0.0353,99.895,4,0.379,0.567,0.515,0.294,1,0.15705,162.20299,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,7qLQVK6B2CUoulSUX62iWC,Meant To Be,0.0318,0.463,186795,0.742,0.00000708,0,0.0989,-5.579,1,0.0603,125.023,4,0.42,0.42,0.486,0.694,1,0,179.6644,Happy
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,2xYzZbcky4jNfiH5A9eX7n,i know why you stay out,0.369,0.743,177634,0.629,0.0000275,2,0.153,-4.394,1,0.0508,94.016,4,0.592,0.814,0.796,0.883,0.993,0,171.26459,Sad
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,4kxND2rbPDrdb7Sgoo1Fbh,When You're Gone,0.189,0.458,240493,0.719,0,4,0.228,-3.921,0,0.0323,142.032,4,0.168,0.552,0.569,0.501,1,3.3785,231.25333,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,4NexTaCZZ7Ehnf03A6SVjt,Dandelion,0.158,0.8,140012,0.66,0.02,0,0.14,-4.903,1,0.158,117.923,4,0.634,0.41,0.562,0.476,1,0,136.98611,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,2caArnpeWW955oZL6rxgbd,Sad Songs (feat. L Devine) - Stripped,0.931,0.744,197025,0.159,0.00000156,5,0.0911,-6.593,0,0.0311,100.016,4,0.274,0.646,0.707,0.231,1,5.09098,187.37923,Sad
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,0dlTFvu6sfzEenCh2IAPmu,Maybe It Was Me,0.729,0.457,179320,0.333,0,5,0.166,-9.76,1,0.131,166.463,4,0.251,0.635,0.568,0,1,3.32626,175.20618,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,2NZZ97pRPwAitRhkIaeSCr,Candyman,0.0736,0.847,165517,0.561,0,5,0.109,-9.282,1,0.0688,115.997,4,0.206,0.535,0.611,0.908,0.977,2.24073,161.02458,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,16u0ZLBYb1eQiPtt32QMU0,Not Me That You're Thinking 'Bout,0.776,0.573,271286,0.303,0.000243,1,0.0745,-11.68,1,0.0457,140.175,4,0.234,0.594,0.668,0.202,0.811,0.45782,259.40173,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,6bVWGtN2BVH53il4JSFON8,Forever Love (feat. Viiq),0.0953,0.668,155827,0.9,0.0000106,6,0.368,-4.228,0,0.0429,124.045,4,0.709,0.396,0.568,1,1,0.06367,150.90068,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,5qJZxVKQ8vz9Rak3t4b2VY,This Is My Version,0.852,0.632,148589,0.38,0,1,0.0992,-7.073,1,0.0301,77.944,4,0.588,0.478,0.608,0.128,0.368,0.24385,138.16454,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,7hBAZYZpQTyp3BrbnF7T7W,Sad Songs (feat. Clide),0.102,0.802,161979,0.626,0.0000923,6,0.0674,-6.532,1,0.0348,119.995,4,0.923,0.624,0.65,0.806,1,0,156.45605,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,1qHaLcG3LOeh6ZB8vii5ZZ,Just Give Me a Reason,0.346,0.778,242733,0.547,0.000302,2,0.132,-7.273,1,0.0489,95.002,4,0.441,0.538,0.627,0.475,1,0.38308,229.18677,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,6QWB8L8CgRGLxFi34PD382,GOLDEN,0.0693,0.738,219231,0.911,0.000381,8,0.62,-3.531,1,0.139,103.998,4,0.533,0.542,0.5,0.457,1,0,212.45097,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,60wa5J6SkXtBXHySQ3PoNB,The Love You Left Behind,0.855,0.461,194547,0.29,0,1,0.103,-7.999,1,0.0349,144.739,4,0.412,0.595,0.664,0.079,1,0.31333,189.72444,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,7oJPmo2YL566okOf1RQcCp,luv(drunk),0.0434,0.807,181000,0.836,0.396,0,0.113,-4.359,0,0.0359,120.057,4,0.962,0.781,0.878,0.85,1,0,175.56609,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,08e9dUkEQMYCrtvoeZhqhP,Time Out,0.196,0.626,188395,0.53,0.00000212,7,0.119,-9.095,1,0.0659,150.002,4,0.304,0.484,0.542,0.74,0.791,0,180.18684,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,5ngkOLKzDPNoYEXN0snzq3,If There is Love,0.00813,0.472,155366,0.771,0,6,0.04,-5.7,0,0.123,119.802,4,0.726,0.342,0.451,0.771,0.952,0,149.6468,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,1Ya1He3XsuZVzq8tl3tdE9,supposed to,0.0669,0.801,174501,0.567,0.000146,2,0.0909,-6.332,1,0.155,133.997,4,0.662,0.141,0.408,0.912,1,0.20272,167.81642,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,2gvk0tcgT5cm97I1TWHAQa,Good Day Bad Day,0.0924,0.865,194886,0.598,0.000228,5,0.171,-6.376,0,0.0948,110.018,4,0.735,0.356,0.482,0.838,1,0,192.84753,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,43zdsphuZLzwA9k4DJhU0I,when the party's over,0.978,0.367,196077,0.111,0.0000397,4,0.0897,-14.084,1,0.0972,82.642,4,0.198,0.229,0.405,0.023,0.618,0.29016,183.00227,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,62102D1yfhWdzW39Vj06FR,Dopamine (feat. Eyelar),0.0518,0.691,216771,0.806,0,11,0.192,-5.392,0,0.123,117.971,4,0.873,0.809,0.682,0.871,1,0.59814,213.62358,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,7hbMolAsnzDv06KeI6HP0y,Please Don't Say You Love Me,0.737,0.479,181400,0.541,0,0,0.108,-9.862,1,0.0545,85.994,4,0.321,0.599,0.545,0.027,0.921,4.80073,171.14848,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix,0.034,0.796,202735,0.798,0.0000419,1,0.0952,-6.312,1,0.0317,116.032,4,0.942,0.116,0.321,0.906,1,0.21483,197.65405,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,1gs1wX1reGRMb775gtQNCs,I Don't Wanna See You with Her,0.0987,0.562,223787,0.517,0,8,0.125,-6.319,1,0.0314,141.819,4,0.157,0.06,0.364,0.183,1,0.46907,216.27066,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,2XqrW3DckGuX40QWSp3QnZ,Only Way,0.615,0.817,190421,0.591,0.000255,2,0.124,-10.37,0,0.0592,119.995,4,0.538,0.415,0.328,0.731,1,0.57465,182.99066,Happy
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,2dyrLrVopYKGc3H9oOYSmZ,Problems,0.21,0.721,179032,0.768,0.00843,3,0.262,-4.371,1,0.0685,124.076,4,0.468,0.177,0.384,0.592,1,0,169.5579,Happy
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,64BKKgWdKdmKlQDzRfHW3C,Free (with Drew Love),0.00561,0.653,222253,0.565,0.0000302,1,0.145,-6.636,1,0.0354,124.987,4,0.165,0.138,0.366,0.463,0.837,0.15719,216.38095,Happy
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,2BqIdDEwf8bHH0JuwS9j4O,Antibodies - LP Giobbi Remix,0.175,0.61,312226,0.765,0.00000105,3,0.0914,-4.914,1,0.172,125.028,4,0.243,0.333,0.507,0.646,0.509,0,305.9229,Happy
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,3iEdgCfsmUIRWDuW7PMLCL,Just Sayin',0.059,0.734,198997,0.763,0.00000412,9,0.239,-6.971,0,0.272,119.962,4,0.651,0.037,0.129,0.816,1,2.31039,195.27982,Happy
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,1OU3OPHczBcfFU8cDzSzKT,The Best,0.0453,0.813,158354,0.848,0.0000151,0,0.0696,-4.582,1,0.0534,123.978,4,0.603,0.407,0.564,0.835,1,0,153.6,Happy
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,17fPLuA4TttWwfNcf833J1,Real Love x Sunchyme (feat. Jess Glynne) [VIP Mash-up],0.0172,0.598,219052,0.833,0,2,0.544,-6.333,1,0.0497,125.004,4,0.464,0.618,0.66,0.616,1,0.13351,212.45679,Happy
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,4XP2xY8tUYed1cceuh24Q8,Bedroom Eyes (feat. Studio Killers),0.0035,0.651,178421,0.786,0.0000699,9,0.179,-3.725,1,0.0761,109.019,4,0.414,0.382,0.407,0.827,1,0.06957,175.08426,Happy
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,2Rfy50UpGrTN43GmSpn5A1,I'm In Love,0.0682,0.742,192000,0.789,0.00299,9,0.139,-7.7,1,0.0379,119.998,4,0.202,0,0.235,0.808,1,2.27556,183.844,Happy
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,7Akjeeqf80wiB6vuxLjNBh,Somebody - Stadiumx Edit,0.224,0.595,196413,0.775,0.00000809,10,0.348,-4.4,1,0.0511,124.023,4,0.128,0.527,0.537,0.738,0.926,0,192.82431,Happy
